config_id,split,path,n_cells,is_perturbation,perturbation_type
base_008462,val,val/base_008462.npz,64,False,
base_008463,val,val/base_008463.npz,160,False,
base_008464,val,val/base_008464.npz,477,False,
base_008465,val,val/base_008465.npz,60,False,
base_008466,val,val/base_008466.npz,63,False,
base_008467,val,val/base_008467.npz,433,False,
base_008468,val,val/base_008468.npz,121,False,
base_008469,val,val/base_008469.npz,85,False,
base_008470,val,val/base_008470.npz,359,False,
base_008471,val,val/base_008471.npz,318,False,
base_008472,val,val/base_008472.npz,41,False,
base_008473,val,val/base_008473.npz,158,False,
base_008474,val,val/base_008474.npz,421,False,
base_008475,val,val/base_008475.npz,366,False,
base_008476,val,val/base_008476.npz,490,False,
base_008477,val,val/base_008477.npz,180,False,
base_008478,val,val/base_008478.npz,432,False,
base_008479,val,val/base_008479.npz,305,False,
base_008480,val,val/base_008480.npz,367,False,
base_008481,val,val/base_008481.npz,45,False,
base_008482,val,val/base_008482.npz,85,False,
base_008483,val,val/base_008483.npz,41,False,
base_008484,val,val/base_008484.npz,40,False,
base_008485,val,val/base_008485.npz,92,False,
base_008486,val,val/base_008486.npz,158,False,
base_008487,val,val/base_008487.npz,91,False,
base_008488,val,val/base_008488.npz,477,False,
base_008489,val,val/base_008489.npz,276,False,
base_008490,val,val/base_008490.npz,63,False,
base_008491,val,val/base_008491.npz,85,False,
base_008492,val,val/base_008492.npz,45,False,
base_008493,val,val/base_008493.npz,320,False,
base_008494,val,val/base_008494.npz,460,False,
base_008495,val,val/base_008495.npz,432,False,
base_008496,val,val/base_008496.npz,120,False,
base_008497,val,val/base_008497.npz,232,False,
base_008498,val,val/base_008498.npz,41,False,
base_008499,val,val/base_008499.npz,85,False,
base_008500,val,val/base_008500.npz,183,False,
base_008501,val,val/base_008501.npz,474,False,
base_008502,val,val/base_008502.npz,431,False,
base_008503,val,val/base_008503.npz,304,False,
base_008504,val,val/base_008504.npz,232,False,
base_008505,val,val/base_008505.npz,41,False,
base_008506,val,val/base_008506.npz,92,False,
base_008507,val,val/base_008507.npz,116,False,
base_008508,val,val/base_008508.npz,121,False,
base_008509,val,val/base_008509.npz,476,False,
base_008510,val,val/base_008510.npz,320,False,
base_008511,val,val/base_008511.npz,320,False,
base_008512,val,val/base_008512.npz,320,False,
base_008513,val,val/base_008513.npz,421,False,
base_008514,val,val/base_008514.npz,120,False,
base_008515,val,val/base_008515.npz,305,False,
base_008516,val,val/base_008516.npz,64,False,
base_008517,val,val/base_008517.npz,359,False,
base_008518,val,val/base_008518.npz,116,False,
base_008519,val,val/base_008519.npz,416,False,
base_008520,val,val/base_008520.npz,149,False,
base_008521,val,val/base_008521.npz,109,False,
base_008522,val,val/base_008522.npz,216,False,
base_008523,val,val/base_008523.npz,432,False,
base_008524,val,val/base_008524.npz,332,False,
base_008525,val,val/base_008525.npz,121,False,
base_008526,val,val/base_008526.npz,366,False,
base_008527,val,val/base_008527.npz,320,False,
base_008528,val,val/base_008528.npz,63,False,
base_008529,val,val/base_008529.npz,85,False,
base_008530,val,val/base_008530.npz,216,False,
base_008531,val,val/base_008531.npz,121,False,
base_008532,val,val/base_008532.npz,150,False,
base_008533,val,val/base_008533.npz,319,False,
base_008534,val,val/base_008534.npz,109,False,
base_008535,val,val/base_008535.npz,216,False,
base_008536,val,val/base_008536.npz,116,False,
base_008537,val,val/base_008537.npz,432,False,
base_008538,val,val/base_008538.npz,490,False,
base_008539,val,val/base_008539.npz,120,False,
base_008540,val,val/base_008540.npz,45,False,
base_008541,val,val/base_008541.npz,59,False,
base_008542,val,val/base_008542.npz,366,False,
base_008543,val,val/base_008543.npz,120,False,
base_008544,val,val/base_008544.npz,433,False,
base_008545,val,val/base_008545.npz,85,False,
base_008546,val,val/base_008546.npz,367,False,
base_008547,val,val/base_008547.npz,63,False,
base_008548,val,val/base_008548.npz,138,False,
base_008549,val,val/base_008549.npz,421,False,
base_008550,val,val/base_008550.npz,63,False,
base_008551,val,val/base_008551.npz,261,False,
base_008552,val,val/base_008552.npz,85,False,
base_008553,val,val/base_008553.npz,40,False,
base_008554,val,val/base_008554.npz,60,False,
base_008555,val,val/base_008555.npz,476,False,
base_008556,val,val/base_008556.npz,150,False,
base_008557,val,val/base_008557.npz,60,False,
base_008558,val,val/base_008558.npz,41,False,
base_008559,val,val/base_008559.npz,255,False,
base_008560,val,val/base_008560.npz,182,False,
base_008561,val,val/base_008561.npz,60,False,
base_008562,val,val/base_008562.npz,85,False,
base_008563,val,val/base_008563.npz,476,False,
base_008564,val,val/base_008564.npz,150,False,
base_008565,val,val/base_008565.npz,477,False,
base_008566,val,val/base_008566.npz,216,False,
base_008567,val,val/base_008567.npz,45,False,
base_008568,val,val/base_008568.npz,118,False,
base_008569,val,val/base_008569.npz,63,False,
base_008570,val,val/base_008570.npz,366,False,
base_008571,val,val/base_008571.npz,477,False,
base_008572,val,val/base_008572.npz,59,False,
base_008573,val,val/base_008573.npz,85,False,
base_008574,val,val/base_008574.npz,415,False,
base_008575,val,val/base_008575.npz,415,False,
base_008576,val,val/base_008576.npz,149,False,
base_008577,val,val/base_008577.npz,183,False,
base_008578,val,val/base_008578.npz,415,False,
base_008579,val,val/base_008579.npz,421,False,
base_008580,val,val/base_008580.npz,276,False,
base_008581,val,val/base_008581.npz,45,False,
base_008582,val,val/base_008582.npz,149,False,
base_008583,val,val/base_008583.npz,149,False,
base_008584,val,val/base_008584.npz,158,False,
base_008585,val,val/base_008585.npz,92,False,
base_008586,val,val/base_008586.npz,116,False,
base_008587,val,val/base_008587.npz,150,False,
base_008588,val,val/base_008588.npz,421,False,
base_008589,val,val/base_008589.npz,91,False,
base_008590,val,val/base_008590.npz,366,False,
base_008591,val,val/base_008591.npz,476,False,
base_008592,val,val/base_008592.npz,92,False,
base_008593,val,val/base_008593.npz,180,False,
base_008594,val,val/base_008594.npz,92,False,
base_008595,val,val/base_008595.npz,259,False,
base_008596,val,val/base_008596.npz,183,False,
base_008597,val,val/base_008597.npz,320,False,
base_008598,val,val/base_008598.npz,60,False,
base_008599,val,val/base_008599.npz,304,False,
base_008600,val,val/base_008600.npz,421,False,
base_008601,val,val/base_008601.npz,60,False,
base_008602,val,val/base_008602.npz,121,False,
base_008603,val,val/base_008603.npz,150,False,
base_008604,val,val/base_008604.npz,59,False,
base_008605,val,val/base_008605.npz,259,False,
base_008606,val,val/base_008606.npz,359,False,
base_008607,val,val/base_008607.npz,120,False,
base_008608,val,val/base_008608.npz,63,False,
base_008609,val,val/base_008609.npz,85,False,
base_008610,val,val/base_008610.npz,320,False,
base_008611,val,val/base_008611.npz,232,False,
base_008612,val,val/base_008612.npz,366,False,
base_008613,val,val/base_008613.npz,138,False,
base_008614,val,val/base_008614.npz,182,False,
base_008615,val,val/base_008615.npz,432,False,
base_008616,val,val/base_008616.npz,118,False,
base_008617,val,val/base_008617.npz,180,False,
base_008618,val,val/base_008618.npz,261,False,
base_008619,val,val/base_008619.npz,63,False,
base_008620,val,val/base_008620.npz,109,False,
base_008621,val,val/base_008621.npz,45,False,
base_008622,val,val/base_008622.npz,92,False,
base_008623,val,val/base_008623.npz,121,False,
base_008624,val,val/base_008624.npz,41,False,
base_008625,val,val/base_008625.npz,85,False,
base_008626,val,val/base_008626.npz,68,False,
base_008627,val,val/base_008627.npz,173,False,
base_008628,val,val/base_008628.npz,216,False,
base_008629,val,val/base_008629.npz,175,False,
base_008630,val,val/base_008630.npz,150,False,
base_008631,val,val/base_008631.npz,216,False,
base_008632,val,val/base_008632.npz,262,False,
base_008633,val,val/base_008633.npz,138,False,
base_008634,val,val/base_008634.npz,368,False,
base_008635,val,val/base_008635.npz,180,False,
base_008636,val,val/base_008636.npz,63,False,
base_008637,val,val/base_008637.npz,415,False,
base_008638,val,val/base_008638.npz,120,False,
base_008639,val,val/base_008639.npz,85,False,
base_008640,val,val/base_008640.npz,180,False,
base_008641,val,val/base_008641.npz,320,False,
base_008642,val,val/base_008642.npz,45,False,
base_008643,val,val/base_008643.npz,259,False,
base_008644,val,val/base_008644.npz,64,False,
base_008645,val,val/base_008645.npz,367,False,
base_008646,val,val/base_008646.npz,421,False,
base_008647,val,val/base_008647.npz,60,False,
base_008648,val,val/base_008648.npz,160,False,
base_008649,val,val/base_008649.npz,261,False,
base_008650,val,val/base_008650.npz,121,False,
base_008651,val,val/base_008651.npz,85,False,
base_008652,val,val/base_008652.npz,232,False,
base_008653,val,val/base_008653.npz,64,False,
base_008654,val,val/base_008654.npz,41,False,
base_008655,val,val/base_008655.npz,41,False,
base_008656,val,val/base_008656.npz,368,False,
base_008657,val,val/base_008657.npz,320,False,
base_008658,val,val/base_008658.npz,262,False,
base_008659,val,val/base_008659.npz,160,False,
base_008660,val,val/base_008660.npz,59,False,
base_008661,val,val/base_008661.npz,45,False,
base_008662,val,val/base_008662.npz,460,False,
base_008663,val,val/base_008663.npz,63,False,
base_008664,val,val/base_008664.npz,476,False,
base_008665,val,val/base_008665.npz,216,False,
base_008666,val,val/base_008666.npz,175,False,
base_008667,val,val/base_008667.npz,63,False,
base_008668,val,val/base_008668.npz,92,False,
base_008669,val,val/base_008669.npz,92,False,
base_008670,val,val/base_008670.npz,175,False,
base_008671,val,val/base_008671.npz,41,False,
base_008672,val,val/base_008672.npz,421,False,
base_008673,val,val/base_008673.npz,216,False,
base_008674,val,val/base_008674.npz,183,False,
base_008675,val,val/base_008675.npz,332,False,
base_008676,val,val/base_008676.npz,60,False,
base_008677,val,val/base_008677.npz,421,False,
base_008678,val,val/base_008678.npz,45,False,
base_008679,val,val/base_008679.npz,232,False,
base_008680,val,val/base_008680.npz,85,False,
base_008681,val,val/base_008681.npz,477,False,
base_008682,val,val/base_008682.npz,64,False,
base_008683,val,val/base_008683.npz,120,False,
base_008684,val,val/base_008684.npz,64,False,
base_008685,val,val/base_008685.npz,45,False,
base_008686,val,val/base_008686.npz,275,False,
base_008687,val,val/base_008687.npz,120,False,
base_008688,val,val/base_008688.npz,416,False,
base_008689,val,val/base_008689.npz,121,False,
base_008690,val,val/base_008690.npz,262,False,
base_008691,val,val/base_008691.npz,64,False,
base_008692,val,val/base_008692.npz,120,False,
base_008693,val,val/base_008693.npz,45,False,
base_008694,val,val/base_008694.npz,320,False,
base_008695,val,val/base_008695.npz,359,False,
base_008696,val,val/base_008696.npz,116,False,
base_008697,val,val/base_008697.npz,63,False,
base_008698,val,val/base_008698.npz,41,False,
base_008699,val,val/base_008699.npz,216,False,
base_008700,val,val/base_008700.npz,180,False,
base_008701,val,val/base_008701.npz,92,False,
base_008702,val,val/base_008702.npz,63,False,
base_008703,val,val/base_008703.npz,366,False,
base_008704,val,val/base_008704.npz,149,False,
base_008705,val,val/base_008705.npz,92,False,
base_008706,val,val/base_008706.npz,60,False,
base_008707,val,val/base_008707.npz,182,False,
base_008708,val,val/base_008708.npz,216,False,
base_008709,val,val/base_008709.npz,45,False,
base_008710,val,val/base_008710.npz,120,False,
base_008711,val,val/base_008711.npz,182,False,
base_008712,val,val/base_008712.npz,91,False,
base_008713,val,val/base_008713.npz,63,False,
base_008714,val,val/base_008714.npz,216,False,
base_008715,val,val/base_008715.npz,432,False,
base_008716,val,val/base_008716.npz,85,False,
base_008717,val,val/base_008717.npz,45,False,
base_008718,val,val/base_008718.npz,255,False,
base_008719,val,val/base_008719.npz,260,False,
base_008720,val,val/base_008720.npz,40,False,
base_008721,val,val/base_008721.npz,64,False,
base_008722,val,val/base_008722.npz,232,False,
base_008723,val,val/base_008723.npz,474,False,
base_008724,val,val/base_008724.npz,85,False,
base_008725,val,val/base_008725.npz,116,False,
base_008726,val,val/base_008726.npz,261,False,
base_008727,val,val/base_008727.npz,85,False,
base_008728,val,val/base_008728.npz,183,False,
base_008729,val,val/base_008729.npz,63,False,
base_008730,val,val/base_008730.npz,85,False,
base_008731,val,val/base_008731.npz,41,False,
base_008732,val,val/base_008732.npz,182,False,
base_008733,val,val/base_008733.npz,60,False,
base_008734,val,val/base_008734.npz,304,False,
base_008735,val,val/base_008735.npz,150,False,
base_008736,val,val/base_008736.npz,366,False,
base_008737,val,val/base_008737.npz,432,False,
base_008738,val,val/base_008738.npz,216,False,
base_008739,val,val/base_008739.npz,359,False,
base_008740,val,val/base_008740.npz,182,False,
base_008741,val,val/base_008741.npz,60,False,
base_008742,val,val/base_008742.npz,180,False,
base_008743,val,val/base_008743.npz,260,False,
base_008744,val,val/base_008744.npz,92,False,
base_008745,val,val/base_008745.npz,91,False,
base_008746,val,val/base_008746.npz,320,False,
base_008747,val,val/base_008747.npz,359,False,
base_008748,val,val/base_008748.npz,85,False,
base_008749,val,val/base_008749.npz,183,False,
base_008750,val,val/base_008750.npz,477,False,
base_008751,val,val/base_008751.npz,149,False,
base_008752,val,val/base_008752.npz,319,False,
base_008753,val,val/base_008753.npz,262,False,
base_008754,val,val/base_008754.npz,150,False,
base_008755,val,val/base_008755.npz,232,False,
base_008756,val,val/base_008756.npz,60,False,
base_008757,val,val/base_008757.npz,262,False,
base_008758,val,val/base_008758.npz,359,False,
base_008759,val,val/base_008759.npz,421,False,
base_008760,val,val/base_008760.npz,182,False,
base_008761,val,val/base_008761.npz,91,False,
base_008762,val,val/base_008762.npz,158,False,
base_008763,val,val/base_008763.npz,275,False,
base_008764,val,val/base_008764.npz,474,False,
base_008765,val,val/base_008765.npz,40,False,
base_008766,val,val/base_008766.npz,45,False,
base_008767,val,val/base_008767.npz,232,False,
base_008768,val,val/base_008768.npz,149,False,
base_008769,val,val/base_008769.npz,232,False,
base_008770,val,val/base_008770.npz,109,False,
base_008771,val,val/base_008771.npz,41,False,
base_008772,val,val/base_008772.npz,116,False,
base_008773,val,val/base_008773.npz,138,False,
base_008774,val,val/base_008774.npz,121,False,
base_008775,val,val/base_008775.npz,432,False,
base_008776,val,val/base_008776.npz,64,False,
base_008777,val,val/base_008777.npz,64,False,
base_008778,val,val/base_008778.npz,63,False,
base_008779,val,val/base_008779.npz,276,False,
base_008780,val,val/base_008780.npz,116,False,
base_008781,val,val/base_008781.npz,85,False,
base_008782,val,val/base_008782.npz,92,False,
base_008783,val,val/base_008783.npz,138,False,
base_008784,val,val/base_008784.npz,91,False,
base_008785,val,val/base_008785.npz,182,False,
base_008786,val,val/base_008786.npz,60,False,
base_008787,val,val/base_008787.npz,460,False,
base_008788,val,val/base_008788.npz,85,False,
base_008789,val,val/base_008789.npz,85,False,
base_008790,val,val/base_008790.npz,432,False,
base_008791,val,val/base_008791.npz,138,False,
base_008792,val,val/base_008792.npz,64,False,
base_008793,val,val/base_008793.npz,91,False,
base_008794,val,val/base_008794.npz,432,False,
base_008795,val,val/base_008795.npz,150,False,
base_008796,val,val/base_008796.npz,149,False,
base_008797,val,val/base_008797.npz,60,False,
base_008798,val,val/base_008798.npz,216,False,
base_008799,val,val/base_008799.npz,41,False,
base_008800,val,val/base_008800.npz,275,False,
base_008801,val,val/base_008801.npz,60,False,
base_008802,val,val/base_008802.npz,183,False,
base_008803,val,val/base_008803.npz,150,False,
base_008804,val,val/base_008804.npz,41,False,
base_008805,val,val/base_008805.npz,85,False,
base_008806,val,val/base_008806.npz,118,False,
base_008807,val,val/base_008807.npz,63,False,
base_008808,val,val/base_008808.npz,138,False,
base_008809,val,val/base_008809.npz,92,False,
base_008810,val,val/base_008810.npz,367,False,
base_008811,val,val/base_008811.npz,149,False,
base_008812,val,val/base_008812.npz,63,False,
base_008813,val,val/base_008813.npz,85,False,
base_008814,val,val/base_008814.npz,150,False,
base_008815,val,val/base_008815.npz,216,False,
base_008816,val,val/base_008816.npz,41,False,
base_008817,val,val/base_008817.npz,41,False,
base_008818,val,val/base_008818.npz,366,False,
base_008819,val,val/base_008819.npz,116,False,
base_008820,val,val/base_008820.npz,149,False,
base_008821,val,val/base_008821.npz,359,False,
base_008822,val,val/base_008822.npz,138,False,
base_008823,val,val/base_008823.npz,121,False,
base_008824,val,val/base_008824.npz,175,False,
base_008825,val,val/base_008825.npz,232,False,
base_008826,val,val/base_008826.npz,63,False,
base_008827,val,val/base_008827.npz,320,False,
base_008828,val,val/base_008828.npz,121,False,
base_008829,val,val/base_008829.npz,41,False,
base_008830,val,val/base_008830.npz,120,False,
base_008831,val,val/base_008831.npz,85,False,
base_008832,val,val/base_008832.npz,41,False,
base_008833,val,val/base_008833.npz,138,False,
base_008834,val,val/base_008834.npz,417,False,
base_008835,val,val/base_008835.npz,60,False,
base_008836,val,val/base_008836.npz,116,False,
base_008837,val,val/base_008837.npz,180,False,
base_008838,val,val/base_008838.npz,116,False,
base_008839,val,val/base_008839.npz,59,False,
base_008840,val,val/base_008840.npz,261,False,
base_008841,val,val/base_008841.npz,461,False,
base_008842,val,val/base_008842.npz,116,False,
base_008843,val,val/base_008843.npz,471,False,
base_008844,val,val/base_008844.npz,182,False,
base_008845,val,val/base_008845.npz,60,False,
base_008846,val,val/base_008846.npz,91,False,
base_008847,val,val/base_008847.npz,332,False,
base_008848,val,val/base_008848.npz,490,False,
base_008849,val,val/base_008849.npz,359,False,
base_008850,val,val/base_008850.npz,232,False,
base_008851,val,val/base_008851.npz,432,False,
base_008852,val,val/base_008852.npz,319,False,
base_008853,val,val/base_008853.npz,490,False,
base_008854,val,val/base_008854.npz,64,False,
base_008855,val,val/base_008855.npz,320,False,
base_008856,val,val/base_008856.npz,116,False,
base_008857,val,val/base_008857.npz,63,False,
base_008858,val,val/base_008858.npz,85,False,
base_008859,val,val/base_008859.npz,116,False,
base_008860,val,val/base_008860.npz,63,False,
base_008861,val,val/base_008861.npz,401,False,
base_008862,val,val/base_008862.npz,150,False,
base_008863,val,val/base_008863.npz,121,False,
base_008864,val,val/base_008864.npz,41,False,
base_008865,val,val/base_008865.npz,121,False,
base_008866,val,val/base_008866.npz,109,False,
base_008867,val,val/base_008867.npz,421,False,
base_008868,val,val/base_008868.npz,45,False,
base_008869,val,val/base_008869.npz,121,False,
base_008870,val,val/base_008870.npz,216,False,
base_008871,val,val/base_008871.npz,320,False,
base_008872,val,val/base_008872.npz,320,False,
base_008873,val,val/base_008873.npz,116,False,
base_008874,val,val/base_008874.npz,216,False,
base_008875,val,val/base_008875.npz,64,False,
base_008876,val,val/base_008876.npz,121,False,
base_008877,val,val/base_008877.npz,175,False,
base_008878,val,val/base_008878.npz,232,False,
base_008879,val,val/base_008879.npz,138,False,
base_008880,val,val/base_008880.npz,367,False,
base_008881,val,val/base_008881.npz,60,False,
base_008882,val,val/base_008882.npz,85,False,
base_008883,val,val/base_008883.npz,92,False,
base_008884,val,val/base_008884.npz,183,False,
base_008885,val,val/base_008885.npz,160,False,
base_008886,val,val/base_008886.npz,183,False,
base_008887,val,val/base_008887.npz,275,False,
base_008888,val,val/base_008888.npz,490,False,
base_008889,val,val/base_008889.npz,432,False,
base_008890,val,val/base_008890.npz,368,False,
base_008891,val,val/base_008891.npz,63,False,
base_008892,val,val/base_008892.npz,116,False,
base_008893,val,val/base_008893.npz,232,False,
base_008894,val,val/base_008894.npz,40,False,
base_008895,val,val/base_008895.npz,64,False,
base_008896,val,val/base_008896.npz,85,False,
base_008897,val,val/base_008897.npz,175,False,
base_008898,val,val/base_008898.npz,255,False,
base_008899,val,val/base_008899.npz,262,False,
base_008900,val,val/base_008900.npz,356,False,
base_008901,val,val/base_008901.npz,121,False,
base_008902,val,val/base_008902.npz,173,False,
base_008903,val,val/base_008903.npz,91,False,
base_008904,val,val/base_008904.npz,359,False,
base_008905,val,val/base_008905.npz,64,False,
base_008906,val,val/base_008906.npz,433,False,
base_008907,val,val/base_008907.npz,116,False,
base_008908,val,val/base_008908.npz,121,False,
base_008909,val,val/base_008909.npz,177,False,
base_008910,val,val/base_008910.npz,116,False,
base_008911,val,val/base_008911.npz,320,False,
base_008912,val,val/base_008912.npz,262,False,
base_008913,val,val/base_008913.npz,92,False,
base_008914,val,val/base_008914.npz,116,False,
base_008915,val,val/base_008915.npz,41,False,
base_008916,val,val/base_008916.npz,149,False,
base_008917,val,val/base_008917.npz,85,False,
base_008918,val,val/base_008918.npz,460,False,
base_008919,val,val/base_008919.npz,85,False,
base_008920,val,val/base_008920.npz,138,False,
base_008921,val,val/base_008921.npz,41,False,
base_008922,val,val/base_008922.npz,262,False,
base_008923,val,val/base_008923.npz,63,False,
base_008924,val,val/base_008924.npz,180,False,
base_008925,val,val/base_008925.npz,63,False,
base_008926,val,val/base_008926.npz,461,False,
base_008927,val,val/base_008927.npz,149,False,
base_008928,val,val/base_008928.npz,85,False,
base_008929,val,val/base_008929.npz,232,False,
base_008930,val,val/base_008930.npz,180,False,
base_008931,val,val/base_008931.npz,116,False,
base_008932,val,val/base_008932.npz,262,False,
base_008933,val,val/base_008933.npz,421,False,
base_008934,val,val/base_008934.npz,216,False,
base_008935,val,val/base_008935.npz,121,False,
base_008936,val,val/base_008936.npz,85,False,
base_008937,val,val/base_008937.npz,357,False,
base_008938,val,val/base_008938.npz,180,False,
base_008939,val,val/base_008939.npz,64,False,
base_008940,val,val/base_008940.npz,216,False,
base_008941,val,val/base_008941.npz,64,False,
base_008942,val,val/base_008942.npz,232,False,
base_008943,val,val/base_008943.npz,176,False,
base_008944,val,val/base_008944.npz,320,False,
base_008945,val,val/base_008945.npz,149,False,
base_008946,val,val/base_008946.npz,63,False,
base_008947,val,val/base_008947.npz,262,False,
base_008948,val,val/base_008948.npz,276,False,
base_008949,val,val/base_008949.npz,490,False,
base_008950,val,val/base_008950.npz,368,False,
base_008951,val,val/base_008951.npz,91,False,
base_008952,val,val/base_008952.npz,216,False,
base_008953,val,val/base_008953.npz,262,False,
base_008954,val,val/base_008954.npz,183,False,
base_008955,val,val/base_008955.npz,138,False,
base_008956,val,val/base_008956.npz,40,False,
base_008957,val,val/base_008957.npz,121,False,
base_008958,val,val/base_008958.npz,471,False,
base_008959,val,val/base_008959.npz,490,False,
base_008960,val,val/base_008960.npz,150,False,
base_008961,val,val/base_008961.npz,262,False,
base_008962,val,val/base_008962.npz,63,False,
base_008963,val,val/base_008963.npz,366,False,
base_008964,val,val/base_008964.npz,41,False,
base_008965,val,val/base_008965.npz,63,False,
base_008966,val,val/base_008966.npz,460,False,
base_008967,val,val/base_008967.npz,366,False,
base_008968,val,val/base_008968.npz,62,False,
base_008969,val,val/base_008969.npz,320,False,
base_008970,val,val/base_008970.npz,232,False,
base_008971,val,val/base_008971.npz,259,False,
base_008972,val,val/base_008972.npz,261,False,
base_008973,val,val/base_008973.npz,63,False,
base_008974,val,val/base_008974.npz,174,False,
base_008975,val,val/base_008975.npz,41,False,
base_008976,val,val/base_008976.npz,59,False,
base_008977,val,val/base_008977.npz,41,False,
base_008978,val,val/base_008978.npz,138,False,
base_008979,val,val/base_008979.npz,432,False,
base_008980,val,val/base_008980.npz,175,False,
base_008981,val,val/base_008981.npz,85,False,
base_008982,val,val/base_008982.npz,490,False,
base_008983,val,val/base_008983.npz,85,False,
base_008984,val,val/base_008984.npz,121,False,
base_008985,val,val/base_008985.npz,216,False,
base_008986,val,val/base_008986.npz,149,False,
base_008987,val,val/base_008987.npz,116,False,
base_008988,val,val/base_008988.npz,63,False,
base_008989,val,val/base_008989.npz,85,False,
base_008990,val,val/base_008990.npz,477,False,
base_008991,val,val/base_008991.npz,109,False,
base_008992,val,val/base_008992.npz,41,False,
base_008993,val,val/base_008993.npz,45,False,
base_008994,val,val/base_008994.npz,85,False,
base_008995,val,val/base_008995.npz,150,False,
base_008996,val,val/base_008996.npz,232,False,
base_008997,val,val/base_008997.npz,183,False,
base_008998,val,val/base_008998.npz,85,False,
base_008999,val,val/base_008999.npz,183,False,
base_009000,test_id,test_id/base_009000.npz,92,False,
base_009001,test_id,test_id/base_009001.npz,216,False,
base_009002,test_id,test_id/base_009002.npz,59,False,
base_009003,test_id,test_id/base_009003.npz,92,False,
base_009004,test_id,test_id/base_009004.npz,45,False,
base_009005,test_id,test_id/base_009005.npz,158,False,
base_009006,test_id,test_id/base_009006.npz,121,False,
base_009007,test_id,test_id/base_009007.npz,173,False,
base_009008,test_id,test_id/base_009008.npz,40,False,
base_009009,test_id,test_id/base_009009.npz,175,False,
base_009010,test_id,test_id/base_009010.npz,40,False,
base_009011,test_id,test_id/base_009011.npz,116,False,
base_009012,test_id,test_id/base_009012.npz,232,False,
base_009013,test_id,test_id/base_009013.npz,45,False,
base_009014,test_id,test_id/base_009014.npz,474,False,
base_009015,test_id,test_id/base_009015.npz,59,False,
base_009016,test_id,test_id/base_009016.npz,173,False,
base_009017,test_id,test_id/base_009017.npz,60,False,
base_009018,test_id,test_id/base_009018.npz,91,False,
base_009019,test_id,test_id/base_009019.npz,232,False,
base_009020,test_id,test_id/base_009020.npz,177,False,
base_009021,test_id,test_id/base_009021.npz,116,False,
base_009022,test_id,test_id/base_009022.npz,120,False,
base_009023,test_id,test_id/base_009023.npz,150,False,
base_009024,test_id,test_id/base_009024.npz,45,False,
base_009025,test_id,test_id/base_009025.npz,60,False,
base_009026,test_id,test_id/base_009026.npz,262,False,
base_009027,test_id,test_id/base_009027.npz,182,False,
base_009028,test_id,test_id/base_009028.npz,138,False,
base_009029,test_id,test_id/base_009029.npz,116,False,
base_009030,test_id,test_id/base_009030.npz,160,False,
base_009031,test_id,test_id/base_009031.npz,120,False,
base_009032,test_id,test_id/base_009032.npz,92,False,
base_009033,test_id,test_id/base_009033.npz,232,False,
base_009034,test_id,test_id/base_009034.npz,232,False,
base_009035,test_id,test_id/base_009035.npz,433,False,
base_009036,test_id,test_id/base_009036.npz,41,False,
base_009037,test_id,test_id/base_009037.npz,85,False,
base_009038,test_id,test_id/base_009038.npz,60,False,
base_009039,test_id,test_id/base_009039.npz,85,False,
base_009040,test_id,test_id/base_009040.npz,176,False,
base_009041,test_id,test_id/base_009041.npz,261,False,
base_009042,test_id,test_id/base_009042.npz,41,False,
base_009043,test_id,test_id/base_009043.npz,259,False,
base_009044,test_id,test_id/base_009044.npz,332,False,
base_009045,test_id,test_id/base_009045.npz,175,False,
base_009046,test_id,test_id/base_009046.npz,91,False,
base_009047,test_id,test_id/base_009047.npz,232,False,
base_009048,test_id,test_id/base_009048.npz,262,False,
base_009049,test_id,test_id/base_009049.npz,40,False,
base_009050,test_id,test_id/base_009050.npz,175,False,
base_009051,test_id,test_id/base_009051.npz,216,False,
base_009052,test_id,test_id/base_009052.npz,175,False,
base_009053,test_id,test_id/base_009053.npz,232,False,
base_009054,test_id,test_id/base_009054.npz,45,False,
base_009055,test_id,test_id/base_009055.npz,304,False,
base_009056,test_id,test_id/base_009056.npz,109,False,
base_009057,test_id,test_id/base_009057.npz,92,False,
base_009058,test_id,test_id/base_009058.npz,180,False,
base_009059,test_id,test_id/base_009059.npz,232,False,
base_009060,test_id,test_id/base_009060.npz,276,False,
base_009061,test_id,test_id/base_009061.npz,276,False,
base_009062,test_id,test_id/base_009062.npz,150,False,
base_009063,test_id,test_id/base_009063.npz,471,False,
base_009064,test_id,test_id/base_009064.npz,490,False,
base_009065,test_id,test_id/base_009065.npz,276,False,
base_009066,test_id,test_id/base_009066.npz,304,False,
base_009067,test_id,test_id/base_009067.npz,85,False,
base_009068,test_id,test_id/base_009068.npz,109,False,
base_009069,test_id,test_id/base_009069.npz,68,False,
base_009070,test_id,test_id/base_009070.npz,173,False,
base_009071,test_id,test_id/base_009071.npz,116,False,
base_009072,test_id,test_id/base_009072.npz,149,False,
base_009073,test_id,test_id/base_009073.npz,120,False,
base_009074,test_id,test_id/base_009074.npz,45,False,
base_009075,test_id,test_id/base_009075.npz,262,False,
base_009076,test_id,test_id/base_009076.npz,460,False,
base_009077,test_id,test_id/base_009077.npz,120,False,
base_009078,test_id,test_id/base_009078.npz,180,False,
base_009079,test_id,test_id/base_009079.npz,63,False,
base_009080,test_id,test_id/base_009080.npz,91,False,
base_009081,test_id,test_id/base_009081.npz,64,False,
